filename,tool_configuration,language,ground-truth
/samples/NASL/hacker_defender.nasl,starcoder2-3b,C++,NASL
/samples/NASL/cubecart_xss.nasl,starcoder2-3b,php,NASL
/samples/NCL/hdf4sds_7.ncl,starcoder2-3b,Fortran,NCL
/samples/NCL/mcsst_1.ncl,starcoder2-3b,Detect,NCL
/samples/NCL/primero.ncl,starcoder2-3b,Python,NCL
/samples/NEON/example.neon,starcoder2-3b,PHP,NEON
/samples/NL/balassign0.nl,starcoder2-3b,Python,NL
/samples/NMODL/fornetcon.mod,starcoder2-3b,Python,NMODL
/samples/NPM Config/filenames/.npmrc,starcoder2-3b,JavaScript,NPM Config
/samples/NSIS/bigtest.nsi,starcoder2-3b,Language,NSIS
/samples/NSIS/x64.nsh,starcoder2-3b,C,NSIS
/samples/NWScript/illusion_spawn.nss,starcoder2-3b,Python,NWScript
/samples/NWScript/act_unlockkobold.nss,starcoder2-3b,C++,NWScript
/samples/NWScript/act_disarmkobold.nss,starcoder2-3b,Detect,NWScript
/samples/Nasal/damage.nas,starcoder2-3b,Python,Nasal
/samples/Nasal/kx165tso.nas,starcoder2-3b,Detect,Nasal
/samples/Nearley/nearley-language-bootstrapped.ne,starcoder2-3b,Python,Nearley
/samples/Nemerle/hello.n,starcoder2-3b,C#,Nemerle
/samples/NetLinx/projector.axi,starcoder2-3b,C++,NetLinx
/samples/NetLinx+ERB/sample.axs.erb,starcoder2-3b,Detect,NetLinx+ERB
/samples/NetLogo/Life.nlogo,starcoder2-3b,Python,NetLogo
/samples/NewLisp/queens.nl,starcoder2-3b,Python,NewLisp
/samples/NewLisp/log-to-database.lisp,starcoder2-3b,temp,NewLisp
/samples/NewLisp/irc.lsp,starcoder2-3b,Detect,NewLisp
/samples/Nextflow/rnaseq.nf,starcoder2-3b,Python,Nextflow
/samples/Nginx/sample.nginx,starcoder2-3b,Python,Nginx
/samples/Nim/filenames/nim.cfg,starcoder2-3b,Detect,Nim
/samples/Nim/config.nims,starcoder2-3b,C++,Nim
/samples/Nim/foo.nim,starcoder2-3b,Python,Nim
/samples/Nit/callback_monkey.nit,starcoder2-3b,C,Nit
/samples/Nit/fibonacci.nit,starcoder2-3b,Python,Nit
/samples/Nit/file.nit,starcoder2-3b,C++,Nit
/samples/Nit/tmpl_composer.nit,starcoder2-3b,=========,Nit
/samples/Nix/nginx.nix,starcoder2-3b,C,Nix
/samples/Noir/voting.nr,starcoder2-3b,Rust,Noir
/samples/Noir/array.nr,starcoder2-3b,Python,Noir
/samples/Nu/nu,starcoder2-3b,Python,Nu
/samples/Nunjucks/norris.njk,starcoder2-3b,from,Nunjucks
/samples/Nushell/this_week_in_nu.nu,starcoder2-3b,#,Nushell
/samples/Nushell/release-pkg.nu,starcoder2-3b,C,Nushell
/samples/OASv2-json/pixi.json,starcoder2-3b,C,OASv2-json
/samples/OASv2-yaml/sample.yaml,starcoder2-3b,type,OASv2-yaml
/samples/OASv3-json/ghes-3.4.json,starcoder2-3b,Python,OASv3-json
/samples/OASv3-yaml/ghes-3.4.yml,starcoder2-3b,name,OASv3-yaml
/samples/OCaml/uutf.ml,starcoder2-3b,English,OCaml
/samples/OCaml/cmdliner.ml,starcoder2-3b,let,OCaml
/samples/OCaml/example.eliom,starcoder2-3b,Python,OCaml
/samples/OCaml/reload.ml,starcoder2-3b,C,OCaml
/samples/Oberon/beNull.ob2,starcoder2-3b,⚠️ Skipping file due to encoding error: /samples/Oberon/beNull.ob2,Oberon
/samples/Object Data Instance Notation/openehr_ehr_1.0.3.bmm.odin,starcoder2-3b,Python,Object Data Instance Notation
/samples/ObjectScript/Sample.Person.cls,starcoder2-3b,C++,ObjectScript
/samples/Objective-C/Siesta.h,starcoder2-3b,Objective,Objective-C
/samples/Objective-C/ASIHTTPRequest.h,starcoder2-3b,Python,Objective-C
/samples/Objective-C/MainMenuViewController.m,starcoder2-3b,TTTableTextItem,Objective-C
/samples/Objective-C/JSONKit.h,starcoder2-3b,C,Objective-C
/samples/Objective-C/PlaygroundViewController.m,starcoder2-3b,////////////////////////////////////////////////////////////////////////////////////,Objective-C
/samples/Objective-C/hello.m,starcoder2-3b,C++,Objective-C
/samples/Objective-C/cocoa_monitor.m,starcoder2-3b,//========================================================================,Objective-C
/samples/Objective-C++/objsql.mm,starcoder2-3b,C++,Objective-C++
/samples/Objective-C++/EventHandlerMac.mm,starcoder2-3b,Python,Objective-C++
/samples/Objective-J/LightsOff.j,starcoder2-3b,Objective,Objective-J
/samples/Objective-J/iTunesLayout.j,starcoder2-3b,C++,Objective-J
/samples/Objective-J/AppController.j,starcoder2-3b,C,Objective-J
/samples/Odin/sample.odin,starcoder2-3b,int,Odin
/samples/Omgrofl/hello.omgrofl,starcoder2-3b,Python,Omgrofl
/samples/Opa/hello_syntax2.opa,starcoder2-3b,JavaScript,Opa
/samples/Opa/hello_syntax1.opa,starcoder2-3b,Python,Opa
/samples/Opal/DeepakChopra.opal,starcoder2-3b,Python,Opal
/samples/Open Policy Agent/ssh.rego,starcoder2-3b,Python,Open Policy Agent
/samples/OpenCL/sample.cl,starcoder2-3b,C,OpenCL
/samples/OpenCL/fft.cl,starcoder2-3b,C++,OpenCL
/samples/OpenEdge ABL/SocketReader.p,starcoder2-3b,GET,OpenEdge ABL
/samples/OpenEdge ABL/openedge.p,starcoder2-3b,Python,OpenEdge ABL
/samples/OpenEdge ABL/SendEmailAlgorithm.cls,starcoder2-3b,C++,OpenEdge ABL
/samples/OpenEdge ABL/test-win.w,starcoder2-3b,WITH,OpenEdge ABL
/samples/OpenRC runscript/acpid,starcoder2-3b,Python,OpenRC runscript
/samples/OpenSCAD/not_simple.scad,starcoder2-3b,Python,OpenSCAD
/samples/OpenStep Property List/weathericons-regular.glyphs,starcoder2-3b,{,OpenStep Property List
/samples/Option List/filenames/.rspec,starcoder2-3b,ruby,Option List
/samples/Option List/filenames/.ackrc,starcoder2-3b,type,Option List
/samples/Option List/filenames/.yardopts,starcoder2-3b,Ruby,Option List
/samples/Option List/filenames/ackrc,starcoder2-3b,C,Option List
/samples/Option List/filenames/mocha.opts,starcoder2-3b,language,Option List
/samples/Org/org.org,starcoder2-3b,Ruby,Org
/samples/Ox/particle.oxo,starcoder2-3b,C++,Ox
/samples/Oxygene/Loops.oxygene,starcoder2-3b,en,Oxygene
/samples/Oz/example.oz,starcoder2-3b,You,Oz
/samples/P4/l2.p4,starcoder2-3b,C++,P4
/samples/P4/mirror_acl.p4,starcoder2-3b,Python,P4
/samples/PDDL/pathfinding.pddl,starcoder2-3b,Python,PDDL
/samples/PEG.js/abnfp.peggy,starcoder2-3b,Python,PEG.js
/samples/PEG.js/rfc5988.pegjs,starcoder2-3b,JavaScript,PEG.js
/samples/PHP/drupal.php,starcoder2-3b,Detect,PHP
/samples/PHP/Application.php,starcoder2-3b,this,PHP
/samples/PHP/ThriftGenerated.php,starcoder2-3b,write,PHP
/samples/PHP/Form.php,starcoder2-3b,foreach,PHP
/samples/PHP/prefix.fcgi,starcoder2-3b,var,PHP
/samples/PLSQL/who_called_me.sql,starcoder2-3b,Detect,PLSQL
/samples/PLSQL/myobject.sql,starcoder2-3b,Python,PLSQL
/samples/PLSQL/plsqlguide.pck,starcoder2-3b,C++,PLSQL
/samples/PLSQL/print_bool.prc,starcoder2-3b,PL,PLSQL
/samples/PLpgSQL/plpgsql_lint-9.1.sql,starcoder2-3b,Python,PLpgSQL
/samples/PLpgSQL/useraccount.pgsql,starcoder2-3b,SELECT,PLpgSQL
/samples/POV-Ray SDL/terrain.inc,starcoder2-3b,C++,POV-Ray SDL
/samples/POV-Ray SDL/table_cloth.inc,starcoder2-3b,Python,POV-Ray SDL
/samples/POV-Ray SDL/building.inc,starcoder2-3b,Detect,POV-Ray SDL
/samples/Pact/fungible-v1.pact,starcoder2-3b,interface,Pact
/samples/Pact/coin.pact,starcoder2-3b,defproperty,Pact
/samples/Pan/link.pan,starcoder2-3b,Detect,Pan
/samples/Pan/types.pan,starcoder2-3b,C++,Pan
/samples/Pan/functions.pan,starcoder2-3b,Python,Pan
/samples/Papyrus/vSCM_MetaQuestScript.psc,starcoder2-3b,Python,Papyrus
/samples/Parrot Assembly/hello.pasm,starcoder2-3b,Parrot,Parrot Assembly
/samples/Parrot Internal Representation/hello.pir,starcoder2-3b,Python,Parrot Internal Representation
/samples/Pascal/image_url.inc,starcoder2-3b,Python,Pascal
/samples/Pascal/custforms.pp,starcoder2-3b,TStrings,Pascal
/samples/Pascal/lazcomlib_1_0_tlb.pas,starcoder2-3b,Detect,Pascal
/samples/Pascal/GraphicConfiguration.inc,starcoder2-3b,define,Pascal
/samples/Pascal/cwindirs.pp,starcoder2-3b,array,Pascal
/samples/Pascal/libc.inc,starcoder2-3b,Delphi,Pascal
/samples/Pawn/mfile.inc,starcoder2-3b,{,Pawn
/samples/Pawn/y_testing.inc,starcoder2-3b,C++,Pawn
/samples/Pawn/foo.sma,starcoder2-3b,Detect,Pawn
/samples/Pawn/fixed.inc,starcoder2-3b,C,Pawn
/samples/Pep8/stri_buf.pep,starcoder2-3b,C,Pep8
/samples/Pep8/qsort.pep,starcoder2-3b,C++,Pep8
/samples/Pep8/div.pep,starcoder2-3b,Python,Pep8
/samples/Perl/exception_handler.pl,starcoder2-3b,strong,Perl
/samples/Perl/filenames/.latexmkrc,starcoder2-3b,dvi,Perl
/samples/Perl/filenames/ack,starcoder2-3b,if,Perl
/samples/Perl/index.fcgi,starcoder2-3b,Detect,Perl
/samples/Perl/Ack.pm,starcoder2-3b,C#,Perl
/samples/Perl/perl,starcoder2-3b,Python,Perl
/samples/Pic/ritalin.chem,starcoder2-3b,Python,Pic
/samples/Pickle/random.pkl,starcoder2-3b,Python,Pickle
/samples/PicoLisp/simul.l,starcoder2-3b,Python,PicoLisp
/samples/PigLatin/example.pig,starcoder2-3b,Java,PigLatin
/samples/Pike/shebang.pike,starcoder2-3b,Python,Pike
/samples/Pike/FakeFile.pike,starcoder2-3b,replace,Pike
/samples/Pip Requirements/filenames/requirements.txt,starcoder2-3b,Python,Pip Requirements
/samples/Pkl/Parser.pkl,starcoder2-3b,List,Pkl
/samples/Pkl/SchemaGenerator.pkl,starcoder2-3b,Python,Pkl
/samples/PlantUML/overview.puml,starcoder2-3b,Python,PlantUML
/samples/PlantUML/common.iuml,starcoder2-3b,C#,PlantUML
/samples/Pod/Sample.pod,starcoder2-3b,Perl,Pod
/samples/Pod/contents.pod,starcoder2-3b,HTML,Pod
/samples/Pod 6/S15-unicode.pod,starcoder2-3b,Perl,Pod 6
/samples/PogoScript/squashy.pogo,starcoder2-3b,Python,PogoScript
/samples/Polar/gitcloud.polar,starcoder2-3b,Python,Polar
/samples/Pony/mixed.pony,starcoder2-3b,languages,Pony
/samples/Pony/hello-world.pony,starcoder2-3b,Python,Pony
/samples/Pony/circle.pony,starcoder2-3b,Detect,Pony
/samples/Pony/mandelbrot.pony,starcoder2-3b,length,Pony
/samples/Portugol/medias.por,starcoder2-3b,Python,Portugol
/samples/Portugol/potencia_raiz.por,starcoder2-3b,C++,Portugol
/samples/PostCSS/sample.postcss,starcoder2-3b,Python,PostCSS
/samples/PostScript/sierpinski.ps,starcoder2-3b,Python,PostScript
/samples/PowerBuilder/ginpix7.sra,starcoder2-3b,C++,PowerBuilder
/samples/PowerBuilder/w_export.srw,starcoder2-3b,Detect,PowerBuilder
/samples/PowerBuilder/TestPBT.pbt,starcoder2-3b,Python,PowerBuilder
/samples/PowerShell/history.ps1,starcoder2-3b,Python,PowerShell
/samples/Praat/dynamicity.praat,starcoder2-3b,if,Praat
/samples/Praat/queryTable.praat,starcoder2-3b,Python,Praat
/samples/Prisma/schema.prisma,starcoder2-3b,TypeScript,Prisma
/samples/Prisma/mcu-schema.prisma,starcoder2-3b,JavaScript,Prisma
/samples/Prisma/blog-schema-advanced.prisma,starcoder2-3b,Python,Prisma
/samples/Prisma/now-example-schema.prisma,starcoder2-3b,C,Prisma
/samples/Processing/hello.pde,starcoder2-3b,Python,Processing
/samples/Procfile/filenames/Procfile,starcoder2-3b,Python,Procfile
/samples/Proguard/proguard-rules.pro,starcoder2-3b,Java,Proguard
/samples/Prolog/func.pl,starcoder2-3b,Version,Prolog
/samples/Prolog/ex6.pl,starcoder2-3b,Python,Prolog
/samples/Prolog/plunit_test_example.plt,starcoder2-3b,use,Prolog
/samples/Prolog/format_spec.pl,starcoder2-3b,list,Prolog
/samples/Prolog/admin.pl,starcoder2-3b,HTML,Prolog
/samples/Promela/Thread.pml,starcoder2-3b,C++,Promela
/samples/Promela/ex.1.pml,starcoder2-3b,Python,Promela
/samples/Propeller Spin/Graphics.spin,starcoder2-3b,C++,Propeller Spin
/samples/Propeller Spin/VGA.spin,starcoder2-3b,Python,Propeller Spin
/samples/Propeller Spin/TV_Text.spin,starcoder2-3b,C,Propeller Spin
/samples/Protocol Buffer/addressbook.proto,starcoder2-3b,Java,Protocol Buffer
/samples/Protocol Buffer Text Format/Tree.pbt,starcoder2-3b,Python,Protocol Buffer Text Format
/samples/Public Key/gpg_key.asc,starcoder2-3b,Python,Public Key
/samples/Public Key/sshkey1.asc,starcoder2-3b,BEGIN,Public Key
/samples/Pug/hello.pug,starcoder2-3b,Python,Pug
/samples/Puppet/expiringhost.pp,starcoder2-3b,Ruby,Puppet
/samples/Puppet/hiera_include.pp,starcoder2-3b,Python,Puppet
/samples/PureBasic/Memory.pbi,starcoder2-3b,Detect,PureBasic
/samples/PureBasic/Example_Sine.pb,starcoder2-3b,Sine,PureBasic
/samples/PureScript/Data.Map.purs,starcoder2-3b,Languages,PureScript
/samples/PureScript/Data.Foreign.purs,starcoder2-3b,Haskell,PureScript
/samples/Pyret/pyret.arr,starcoder2-3b,C,Pyret
/samples/Python/standalone.gypi,starcoder2-3b,C++,Python
/samples/Python/argparse.pyi,starcoder2-3b,List,Python
/samples/Python/django-models-base.py,starcoder2-3b,#,Python
/samples/Q#/CustomModAdd.qs,starcoder2-3b,Python,Q#
/samples/Q#/Shor.qs,starcoder2-3b,String,Q#
/samples/QML/common.qbs,starcoder2-3b,C++,QML
/samples/QMake/complex.pro,starcoder2-3b,C++,QMake
/samples/QMake/qmake,starcoder2-3b,Python,QMake
/samples/Qt Script/installscript.qs,starcoder2-3b,[,Qt Script
/samples/Qt Script/toolchain_installscript.qs,starcoder2-3b,C++,Qt Script
/samples/Quake/filenames/m3overrides,starcoder2-3b,Python,Quake
/samples/Quake/filenames/m3makefile,starcoder2-3b,C++,Quake
/samples/QuickBASIC/sponge4.bas,starcoder2-3b,C++,QuickBASIC
/samples/QuickBASIC/VLONG.BAS,starcoder2-3b,Python,QuickBASIC
/samples/R/import.r,starcoder2-3b,#,R
/samples/R/R-qgis-extension.rsx,starcoder2-3b,Python,R
/samples/RAML/api.raml,starcoder2-3b,C++,RAML
/samples/RBS/cli.rbs,starcoder2-3b,Array,RBS
/samples/RDoc/rdoc.rdoc,starcoder2-3b,Ruby,RDoc
/samples/REXX/BatchRemapBrushes.pprx,starcoder2-3b,Detect,REXX
/samples/REXX/ag2xml.rexx,starcoder2-3b,Python,REXX
/samples/REXX/ShapesInfo.rexx,starcoder2-3b,C,REXX
/samples/RMarkdown/example.rmd,starcoder2-3b,R,RMarkdown
/samples/RMarkdown/example.qmd,starcoder2-3b,---,RMarkdown
/samples/RON/config.ron,starcoder2-3b,Python,RON
/samples/RPC/rusers.x,starcoder2-3b,C++,RPC
/samples/RPGLE/ifsread.rpgle,starcoder2-3b,Python,RPGLE
/samples/RPGLE/sms.sqlrpgle,starcoder2-3b,Detect,RPGLE
/samples/RPGLE/dspf.rpgle,starcoder2-3b,C++,RPGLE
/samples/RPGLE/anilist.sqlrpgle,starcoder2-3b,en,RPGLE
/samples/RPGLE/fizzbuzz.rpgle,starcoder2-3b,free,RPGLE
/samples/RPGLE/bfint.sqlrpgle,starcoder2-3b,C,RPGLE
/samples/RPM Spec/apache.spec,starcoder2-3b,perl,RPM Spec
/samples/RPM Spec/erlang-erlydtl.spec,starcoder2-3b,Erlang,RPM Spec
/samples/RPM Spec/manos.spec,starcoder2-3b,C#,RPM Spec
/samples/RUNOFF/longlib.rno,starcoder2-3b,p,RUNOFF
/samples/RUNOFF/VMS_ZIP.RNH,starcoder2-3b,C++,RUNOFF
/samples/RUNOFF/contributing.rnh,starcoder2-3b,sp,RUNOFF
/samples/RUNOFF/mcp_help.rnh,starcoder2-3b,C,RUNOFF
/samples/Ragel/simple_scanner.rl,starcoder2-3b,C++,Ragel
/samples/Ragel/simple_tokenizer.rl,starcoder2-3b,begin,Ragel
/samples/Ragel/ephemeris_parser.rl,starcoder2-3b,Ruby,Ragel
/samples/Raku/01-dash-uppercase-i.t,starcoder2-3b,Perl6,Raku
/samples/Raku/SIL.rakumod,starcoder2-3b,MoarVM,Raku
/samples/Raku/ANSIColor.pm,starcoder2-3b,Detect,Raku
/samples/Raku/Bailador.pm,starcoder2-3b,my,Raku
/samples/Raku/hash.t,starcoder2-3b,perl5,Raku
/samples/Raku/advent2009-day16.t,starcoder2-3b,Perl,Raku
/samples/Raku/List.pm,starcoder2-3b,Python,Raku
/samples/Raku/RoleQ.pm6,starcoder2-3b,role,Raku
/samples/Raku/grammar-test.p6,starcoder2-3b,C++,Raku
/samples/Rascal/Analyze.rsc,starcoder2-3b,Python,Rascal
/samples/Rascal/ModuleInfo.rsc,starcoder2-3b,Java,Rascal
/samples/Rascal/RascalModule.rsc,starcoder2-3b,+,Rascal
/samples/ReScript/RedBlackTree.res,starcoder2-3b,{,ReScript
/samples/Readline Config/filenames/.inputrc,starcoder2-3b,include,Readline Config
/samples/Reason/SuperMerlin.re,starcoder2-3b,Python,Reason
/samples/Reason/SourceSpec.re,starcoder2-3b,string,Reason
/samples/Reason/Machine.re,starcoder2-3b,{,Reason
/samples/Reason/Layout.re,starcoder2-3b,C++,Reason
/samples/ReasonLIGO/FA1.2.religo,starcoder2-3b,Python,ReasonLIGO
/samples/Rebol/GCP-datatypes.r,starcoder2-3b,re,Rebol
/samples/Rebol/hello-world.r3,starcoder2-3b,Version,Rebol
/samples/Rebol/hello-world.reb,starcoder2-3b,Python,Rebol
/samples/Record Jar/filenames/language-subtag-registry.txt,starcoder2-3b,co,Record Jar
/samples/Red/example.red,starcoder2-3b,rl,Red
/samples/Red/example.reds,starcoder2-3b,Java,Red
/samples/Redirect Rules/filenames/_redirects,starcoder2-3b,en,Redirect Rules
/samples/Regular Expression/modeline-emacs.regexp,starcoder2-3b,Python,Regular Expression
/samples/Regular Expression/ordinal.regex,starcoder2-3b,b,Regular Expression
/samples/RenPy/example.rpy,starcoder2-3b,Detect,RenPy
/samples/RenderScript/convolve3x3.rs,starcoder2-3b,C++,RenderScript
/samples/Rez/Rezilla_DITL.r,starcoder2-3b,StaticText,Rez
/samples/Rez/dialog.r,starcoder2-3b,C++,Rez
/samples/Rez/gui_mac.r,starcoder2-3b,Python,Rez
/samples/Rich Text Format/LICENSE.rtf,starcoder2-3b,Python,Rich Text Format
/samples/Ring/weblib.ring,starcoder2-3b,English,Ring
/samples/Ring/hello.ring,starcoder2-3b,Python,Ring
/samples/Riot/live-filtering.riot,starcoder2-3b,live,Riot
/samples/Riot/todo.riot,starcoder2-3b,todo,Riot
/samples/RobotFramework/keyword_driven.robot,starcoder2-3b,Python,RobotFramework
/samples/Roc/ParserString.roc,starcoder2-3b,{,Roc
/samples/Roc/PgCmd.roc,starcoder2-3b,[,Roc
/samples/Roc/PgProtocolBackend.roc,starcoder2-3b,language,Roc
/samples/Roc/PgSchema.roc,starcoder2-3b,Python,Roc
/samples/Roff/roff.nr,starcoder2-3b,bp,Roff
/samples/Roff/crude-hack.man,starcoder2-3b,Python,Roff
/samples/Roff/an-ext.tmac,starcoder2-3b,2,Roff
/samples/Roff/Tcl.n,starcoder2-3b,Tcl,Roff
/samples/Roff/refs.rno,starcoder2-3b,C,Roff
/samples/Roff/roff.1in,starcoder2-3b,⚠️ Skipping file due to encoding error: /samples/Roff/roff.1in,Roff
/samples/Roff/dsw.1x,starcoder2-3b,pa,Roff
/samples/Roff/create_view.l,starcoder2-3b,Detect,Roff
/samples/Roff/vt.3x,starcoder2-3b,C++,Roff
/samples/Roff Manpage/sigwait.3qt,starcoder2-3b,Python,Roff Manpage
/samples/Roff Manpage/zip_file_add.mdoc,starcoder2-3b,C,Roff Manpage
/samples/Roff Manpage/URI.3pm,starcoder2-3b,Perl,Roff Manpage
/samples/Roff Manpage/tls_config_ocsp_require_stapling.3in,starcoder2-3b,C++,Roff Manpage
/samples/Roff Manpage/uname.1m,starcoder2-3b,Bl,Roff Manpage
/samples/RouterOS Script/BackupAndUpdate.rsc,starcoder2-3b,Python,RouterOS Script
/samples/Ruby/filenames/Podfile,starcoder2-3b,Objective,Ruby
/samples/Ruby/mdata_server.fcgi,starcoder2-3b,C,Ruby
/samples/Ruby/filenames/Fastfile,starcoder2-3b,English,Ruby
/samples/Ruby/filenames/Dangerfile,starcoder2-3b,danger,Ruby
/samples/Ruby/macruby,starcoder2-3b,MacRuby,Ruby
/samples/Ruby/racc.rb,starcoder2-3b,Python,Ruby
/samples/Ruby/gen-rb-linguist-thrift.rb,starcoder2-3b,#,Ruby
/samples/Ruby/formula.rb,starcoder2-3b,Detect,Ruby
/samples/Ruby/filenames/Snapfile,starcoder2-3b,JavaScript,Ruby
/samples/Rust/task.rs,starcoder2-3b,Python,Rust
/samples/Rust/hashmap.rs,starcoder2-3b,Copyright,Rust
/samples/SAS/detect_phi.sas,starcoder2-3b,if,SAS
/samples/SCSS/screen.scss,starcoder2-3b,Python,SCSS
/samples/SELinux Policy/fsck.te,starcoder2-3b,Python,SELinux Policy
/samples/SMT/queen10-1.smt2,starcoder2-3b,Python,SMT
/samples/SPARQL/foaf.sparql,starcoder2-3b,Python,SPARQL
/samples/SPARQL/string-matching.sparql,starcoder2-3b,PREFIX,SPARQL
/samples/SQF/macros.hqf,starcoder2-3b,Python,SQF
/samples/SQF/fn_remoteExecFnc.sqf,starcoder2-3b,C++,SQF
/samples/SQL/object-update.udf,starcoder2-3b,languages,SQL
/samples/SQL/mysql-sakila-schema.sql,starcoder2-3b,Sakila,SQL
/samples/SQL/AvailableInSearchSel.prc,starcoder2-3b,Detect,SQL
/samples/SQL/dual.sql,starcoder2-3b,this,SQL
/samples/SQL/sqlite-sakila-schema.sql,starcoder2-3b,C,SQL
/samples/SQL/videodb.cql,starcoder2-3b,Python,SQL
/samples/SQL/zipcodes.uk.mysql,starcoder2-3b,This,SQL
/samples/SQLPL/runstats.sql,starcoder2-3b,SQL,SQLPL
/samples/SRecode Template/linguist.srt,starcoder2-3b,C++,SRecode Template
/samples/SSH Config/filenames/sshd-config,starcoder2-3b,Python,SSH Config
/samples/STAR/symop.star,starcoder2-3b,Python,STAR
/samples/STON/methodProperties.ston,starcoder2-3b,{,STON
/samples/STON/Rectangle.ston,starcoder2-3b,Python,STON
/samples/SWIG/dictionary.i,starcoder2-3b,Python,SWIG
/samples/SWIG/gauss.i,starcoder2-3b,C++,SWIG
/samples/Sage/polinomios.sagews,starcoder2-3b,Python,Sage
/samples/SaltStack/openoffice.sls,starcoder2-3b,en,SaltStack
/samples/SaltStack/truecrypt.sls,starcoder2-3b,Detect,SaltStack
/samples/SaltStack/eval.sls,starcoder2-3b,Python,SaltStack
/samples/Sass/screen.sass,starcoder2-3b,Python,Sass
/samples/Scala/car-ride.kojo,starcoder2-3b,Python,Scala
/samples/Scala/turtle-controller.kojo,starcoder2-3b,Detect,Scala
/samples/Scaml/hello.scaml,starcoder2-3b,l,Scaml
/samples/Scenic/driving_model.scenic,starcoder2-3b,List,Scenic
/samples/Scenic/bypassing.scenic,starcoder2-3b,Python,Scenic
/samples/Scheme/basic.sld,starcoder2-3b,Python,Scheme
/samples/Scheme/lambdastar.sls,starcoder2-3b,python,Scheme
/samples/Scilab/scilab_function.sci,starcoder2-3b,C++,Scilab
/samples/Scilab/scilab_script.sce,starcoder2-3b,Python,Scilab
/samples/ShaderLab/Uber.shader,starcoder2-3b,{,ShaderLab
/samples/ShaderLab/DepthOfField.shader,starcoder2-3b,CG,ShaderLab
/samples/ShaderLab/Fog.shader,starcoder2-3b,Python,ShaderLab
/samples/Shell/filenames/.envrc,starcoder2-3b,Java,Shell
/samples/Shell/filenames/PKGBUILD,starcoder2-3b,C,Shell
/samples/Shell/filenames/.zprofile,starcoder2-3b,##############################################################################,Shell
/samples/Shell/filenames/bashrc,starcoder2-3b,complete,Shell
/samples/Shell/filenames/bash_profile,starcoder2-3b,##,Shell
/samples/Shell/php.fcgi,starcoder2-3b,PHP,Shell
/samples/Shell/zsh,starcoder2-3b,zsh,Shell
/samples/Shell/sh,starcoder2-3b,sh,Shell
/samples/Shell/script.bash,starcoder2-3b,bash,Shell
/samples/Shell/string-chopping,starcoder2-3b,Python,Shell
/samples/Shell/build.command,starcoder2-3b,Detect,Shell
/samples/Shell/settime.cgi,starcoder2-3b,Bash,Shell
/samples/ShellCheck Config/filenames/.shellcheckrc,starcoder2-3b,Python,ShellCheck Config
/samples/ShellSession/gem-install.sh-session,starcoder2-3b,Python,ShellSession
/samples/ShellSession/simple.sh-session,starcoder2-3b,echo,ShellSession
/samples/Shen/graph.shen,starcoder2-3b,Python,Shen
/samples/Shen/json.shen,starcoder2-3b,define,Shen
/samples/Sieve/dovecot-virustest.sieve,starcoder2-3b,Python,Sieve
/samples/Simple File Verification/openbsd.sfv,starcoder2-3b,Python,Simple File Verification
/samples/Singularity/filenames/Singularity,starcoder2-3b,R,Singularity
/samples/Slash/brainfuck.sl,starcoder2-3b,Python,Slash
/samples/Slice/Murmur.ice,starcoder2-3b,C++,Slice
/samples/Slice/testSlice01.ice,starcoder2-3b,Python,Slice
/samples/Slice/Test.ice,starcoder2-3b,java,Slice
/samples/Slim/sample.slim,starcoder2-3b,for,Slim
/samples/Slint/iot-dashboard.slint,starcoder2-3b,Detect,Slint
/samples/Slint/slide_puzzle.slint,starcoder2-3b,{,Slint
/samples/Slint/todo.slint,starcoder2-3b,Python,Slint
/samples/SmPL/atomic_as_refcounter.cocci,starcoder2-3b,C++,SmPL
/samples/Smali/ActionBarDrawerToggle.smali,starcoder2-3b,line,Smali
/samples/Smali/PenguinSprite.smali,starcoder2-3b,Java,Smali
/samples/Smali/Subject.smali,starcoder2-3b,class,Smali
/samples/Smali/WbxmlSerializer.smali,starcoder2-3b,Python,Smali
/samples/Smalltalk/Booleans.cs,starcoder2-3b,C,Smalltalk
/samples/Smalltalk/scriptWithPragma.st,starcoder2-3b,GitFileTree,Smalltalk
/samples/Smalltalk/smallMethod.st,starcoder2-3b,Python,Smalltalk
/samples/Smalltalk/renderSeasideExampleOn..st,starcoder2-3b,rendering,Smalltalk
/samples/Smalltalk/baselineDependency.st,starcoder2-3b,spec,Smalltalk
/samples/Smithy/weather.smithy,starcoder2-3b,Python,Smithy
/samples/Snakemake/snakemake-calling.smk,starcoder2-3b,Python,Snakemake
/samples/Soong/filenames/Android.bp,starcoder2-3b,Java,Soong
/samples/SourcePawn/foo.sp,starcoder2-3b,C++,SourcePawn
/samples/SourcePawn/shavit.inc,starcoder2-3b,int,SourcePawn
/samples/Squirrel/Squirrel.nut,starcoder2-3b,C++,Squirrel
/samples/Stan/congress.stan,starcoder2-3b,Python,Stan
/samples/Standard ML/Foo.sig,starcoder2-3b,OCaml,Standard ML
/samples/Standard ML/Foo.ML,starcoder2-3b,Python,Standard ML
/samples/Standard ML/main.fun,starcoder2-3b,place,Standard ML
/samples/Starlark/drone.star,starcoder2-3b,C++,Starlark
/samples/Starlark/filenames/WORKSPACE,starcoder2-3b,Scala,Starlark
/samples/Starlark/filenames/BUILD.bazel,starcoder2-3b,Detect,Starlark
