filename,tool_configuration,language,ground-truth
/samples/PogoScript/squashy.pogo,gpt-4o-mid2000,LiveScript,PogoScript
/samples/Polar/gitcloud.polar,gpt-4o-mid2000,Custom,Polar
/samples/Polar/gitcloud.polar,gpt-4o-beg2000,Domain,Polar
/samples/Polar/gitclub.polar,gpt-4o-end2000,Rego,Polar
/samples/Polar/gitcloud.polar,gpt-4o-end2000,Oso,Polar
/samples/PostCSS/sample.pcss,gpt-4o-end2000,SCSS,PostCSS
/samples/PostCSS/sample.pcss,gpt-4o-beg2000,Sass,PostCSS
/samples/PostCSS/sample.postcss,gpt-4o-end2000,CSS,PostCSS
/samples/PowerBuilder/part1.srw,gpt-4o-end2000,PowerScript,PowerBuilder
/samples/Procfile/filenames/Procfile,gpt-4o-end2000,Ruby,Procfile
/samples/Propeller Spin/VGA.spin,gpt-4o-beg2000,Propeller,Propeller Spin
/samples/Propeller Spin/Graphics.spin,gpt-4o-mid2000,Assembly,Propeller Spin
/samples/Propeller Spin/4x4 Keypad Reader.spin,gpt-4o-mid2000,Spin,Propeller Spin
/samples/Propeller Spin/Graphics.spin,gpt-4o-end2000,The,Propeller Spin
/samples/Propeller Spin/TV_Text.spin,gpt-4o-end2000,None,Propeller Spin
/samples/Propeller Spin/TV.spin,gpt-4o-end2000,Python,Propeller Spin
/samples/Propeller Spin/VGA.spin,gpt-4o-mid2000,PASM,Propeller Spin
/samples/Protocol Buffer/addressbook.proto,gpt-4o-end2000,Protocol,Protocol Buffer
/samples/Protocol Buffer Text Format/ProjectSettings.pbt,gpt-4o-end2000,HCL,Protocol Buffer Text Format
/samples/Protocol Buffer Text Format/Tree.pbt,gpt-4o-mid2000,Custom,Protocol Buffer Text Format
/samples/Protocol Buffer Text Format/schema.pbtxt,gpt-4o-end2000,Protocol,Protocol Buffer Text Format
/samples/Protocol Buffer Text Format/Tree.pbt,gpt-4o-end2000,The,Protocol Buffer Text Format
/samples/Protocol Buffer Text Format/ProjectSettings.pbt,gpt-4o-beg2000,Unity,Protocol Buffer Text Format
/samples/Protocol Buffer Text Format/cudnn_benchmarks.textproto,gpt-4o-beg2000,Protobuf,Protocol Buffer Text Format
/samples/Public Key/gpg_key.asc,gpt-4o-end2000,The,Public Key
/samples/Public Key/sunCert.asc,gpt-4o-end2000,None,Public Key
/samples/Public Key/id_rsa.asc,gpt-4o-mid2000,Shell,Public Key
/samples/Public Key/id_rsa.pub,gpt-4o-mid2000,SSH,Public Key
/samples/Public Key/sunCert.asc,gpt-4o-mid2000,PGP,Public Key
/samples/Public Key/id_dsa.asc,gpt-4o-end2000,Python,Public Key
/samples/Pug/hello.jade,gpt-4o-mid2000,Haml,Pug
/samples/Pug/hello.jade,gpt-4o-end2000,Ruby,Pug
/samples/PureScript/Control.Arrow.purs,gpt-4o-end2000,Haskell,PureScript
/samples/Pyret/pyret.arr,gpt-4o-mid2000,Racket,Pyret
/samples/Python/filenames/DEPS,gpt-4o-mid2000,GN,Python
/samples/Python/standalone.gypi,gpt-4o-mid2000,GYP,Python
/samples/Qt Script/toolchain_installscript.qs,gpt-4o-end2000,The,Qt Script
/samples/Qt Script/installscript.qs,gpt-4o-end2000,JavaScript,Qt Script
/samples/Quake/filenames/m3overrides,gpt-4o-end2000,Makefile,Quake
/samples/Quake/filenames/m3makefile,gpt-4o-end2000,Modula,Quake
/samples/QuickBASIC/sponge4.bas,gpt-4o-end2000,BASIC,QuickBASIC
/samples/QuickBASIC/FGETRT.BAS,gpt-4o-end2000,QBasic,QuickBASIC
/samples/RBS/cli.rbs,gpt-4o-end2000,Ruby,RBS
/samples/RDoc/rdoc.rdoc,gpt-4o-end2000,Ruby,RDoc
/samples/RMarkdown/example.qmd,gpt-4o-end2000,Python,RMarkdown
/samples/RON/config.ron,gpt-4o-end2000,Rust,RON
/samples/RPC/rpc.x,gpt-4o-mid2000,XDR,RPC
/samples/RPC/rusers.x,gpt-4o-beg2000,RPCL,RPC
/samples/RPC/rusers.x,gpt-4o-end2000,C,RPC
/samples/RPGLE/bfint.sqlrpgle,gpt-4o-end2000,RPG,RPGLE
/samples/RPM Spec/apache.spec,gpt-4o-mid2000,Bash,RPM Spec
/samples/RPM Spec/manos.spec,gpt-4o-end2000,RPM,RPM Spec
/samples/RPM Spec/apache.spec,gpt-4o-end2000,The,RPM Spec
/samples/RUNOFF/VMS_ZIP.RNH,gpt-4o-mid2000,Shell,RUNOFF
/samples/RUNOFF/mcp_help.rnh,gpt-4o-end2000,DCL,RUNOFF
/samples/RUNOFF/contributing.rnh,gpt-4o-end2000,Ruby,RUNOFF
/samples/RUNOFF/longlib.rno,gpt-4o-end2000,The,RUNOFF
/samples/Ragel/ephemeris_parser.rl,gpt-4o-end2000,Ruby,Ragel
/samples/Raku/01-dash-uppercase-i.t,gpt-4o-end2000,Perl,Raku
/samples/Rascal/ModuleInfo.rsc,gpt-4o-beg2000,The,Rascal
/samples/Rascal/Compile.rsc,gpt-4o-mid2000,Haskell,Rascal
/samples/Rascal/ModuleInfo.rsc,gpt-4o-end2000,Java,Rascal
/samples/Rascal/Compile.rsc,gpt-4o-end2000,Scala,Rascal
/samples/ReScript/RedBlackTree.res,gpt-4o-mid2000,Rust,ReScript
/samples/ReScript/RedBlackTree.res,gpt-4o-end2000,ReasonML,ReScript
/samples/Readline Config/filenames/.inputrc,gpt-4o-end2000,Bash,Readline Config
/samples/Reason/SourceSpec.re,gpt-4o-end2000,OCaml,Reason
/samples/Reason/Machine.re,gpt-4o-end2000,ReasonML,Reason
/samples/ReasonLIGO/FA1.2.religo,gpt-4o-end2000,SmartPy,ReasonLIGO
/samples/Record Jar/filenames/language-subtag-registry.txt,gpt-4o-end2000,The,Record Jar
/samples/Red/example.reds,gpt-4o-end2000,Rebol,Red
/samples/Redirect Rules/filenames/_redirects,gpt-4o-end2000,Hurl,Redirect Rules
/samples/Redirect Rules/filenames/_redirects,gpt-4o-mid2000,Apache,Redirect Rules
/samples/Regular Expression/url.regex,gpt-4o-end2000,JavaScript,Regular Expression
/samples/Regular Expression/modeline-emacs.regexp,gpt-4o-end2000,The,Regular Expression
/samples/Regular Expression/modeline-vim.regexp,gpt-4o-mid2000,Vimscript,Regular Expression
/samples/Regular Expression/modeline-vim.regexp,gpt-4o-end2000,Regular,Regular Expression
/samples/Regular Expression/ordinal.regex,gpt-4o-end2000,Python,Regular Expression
/samples/Regular Expression/modeline-emacs.regexp,gpt-4o-mid2000,Emacs,Regular Expression
/samples/Regular Expression/modeline-vim.regexp,gpt-4o-beg2000,Perl,Regular Expression
/samples/RenPy/example.rpy,gpt-4o-beg2000,Python,RenPy
/samples/RenPy/example.rpy,gpt-4o-end2000,Ren,RenPy
/samples/RenderScript/scenegraph_objects.rsh,gpt-4o-mid2000,C,RenderScript
/samples/Rez/gui_mac.r,gpt-4o-end2000,C,Rez
/samples/Rich Text Format/DesktopTemplateLicense.rtf,gpt-4o-end2000,Python,Rich Text Format
/samples/Rich Text Format/DesktopTemplateLicense.rtf,gpt-4o-beg2000,Rich,Rich Text Format
/samples/Rich Text Format/LICENSE.rtf,gpt-4o-end2000,The,Rich Text Format
/samples/Rich Text Format/LICENSE.rtf,gpt-4o-mid2000,None,Rich Text Format
/samples/Rich Text Format/DesktopTemplateLicense.rtf,gpt-4o-mid2000,RTF,Rich Text Format
/samples/Ring/natural.ring,gpt-4o-end2000,The,Ring
/samples/Ring/hello.ring,gpt-4o-mid2000,BennuGD,Ring
/samples/Ring/hello.ring,gpt-4o-end2000,GML,Ring
/samples/Riot/live-filtering.riot,gpt-4o-end2000,JavaScript,Riot
/samples/RobotFramework/data_driven.robot,gpt-4o-end2000,Robot,RobotFramework
/samples/Roc/PgSchema.roc,gpt-4o-end2000,The,Roc
/samples/Roc/PgCmd.roc,gpt-4o-end2000,Gleam,Roc
/samples/Roc/ParserString.roc,gpt-4o-end2000,Elm,Roc
/samples/Roff/foo.3p,gpt-4o-end2000,Makefile,Roff
/samples/Roff/create_view.l,gpt-4o-end2000,SQL,Roff
/samples/Roff/foo.3pm,gpt-4o-end2000,Perl,Roff
/samples/Roff/fsinterface.ms,gpt-4o-end2000,LaTeX,Roff
/samples/Roff/Tcl.n,gpt-4o-end2000,Tcl,Roff
/samples/Roff/qsort.3qt,gpt-4o-end2000,Assembly,Roff
/samples/Roff/trekmanual.nr,gpt-4o-end2000,The,Roff
/samples/Roff/crude-hack.man,gpt-4o-mid2000,Groff,Roff
/samples/Roff/vt.3x,gpt-4o-mid2000,C,Roff
/samples/Roff/an-ext.tmac,gpt-4o-mid2000,groff,Roff
/samples/Roff/printf.3in,gpt-4o-mid2000,troff,Roff
/samples/Roff/man.1m,gpt-4o-end2000,Troff,Roff
/samples/Roff/roff.1in,gpt-4o-end2000,Skipping file due to encoding error: /samples/Roff/roff.1in,Roff
/samples/Roff Manpage/pgrep.3p,gpt-4o-mid2000,troff,Roff Manpage
/samples/Roff Manpage/sensor_attach.mdoc,gpt-4o-beg2000,The,Roff Manpage
/samples/Roff Manpage/zforce.1x,gpt-4o-end2000,roff,Roff Manpage
/samples/Roff Manpage/URI.3pm,gpt-4o-end2000,Perl,Roff Manpage
/samples/Roff Manpage/tan.3m,gpt-4o-end2000,C,Roff Manpage
/samples/Roff Manpage/gather_profile_stats.man,gpt-4o-end2000,Python,Roff Manpage
/samples/Roff Manpage/tls_config_ocsp_require_stapling.3in,gpt-4o-end2000,mdoc,Roff Manpage
/samples/Roff Manpage/sched_get_priority_min.3x,gpt-4o-mid2000,Roff,Roff Manpage
/samples/RouterOS Script/BackupAndUpdate.rsc,gpt-4o-mid2000,MikroTik,RouterOS Script
/samples/RouterOS Script/vlans.rsc,gpt-4o-end2000,RouterOS,RouterOS Script
/samples/SCSS/screen.scss,gpt-4o-end2000,Sass,SCSS
/samples/SELinux Policy/fsck.te,gpt-4o-end2000,SELinux,SELinux Policy
/samples/SMT/shufflevector.smt,gpt-4o-end2000,LLVM,SMT
/samples/SMT/queen10-1.smt2,gpt-4o-mid2000,The,SMT
/samples/SMT/queen10-1.smt2,gpt-4o-end2000,Lisp,SMT
/samples/SQF/macros.hqf,gpt-4o-end2000,C++,SQF
/samples/SQL/videodb.ddl,gpt-4o-end2000,CQL,SQL
/samples/SQL/db.sql,gpt-4o-mid2000,HTML,SQL
/samples/SQL/zipcodes.uk.mysql,gpt-4o-mid2000,Python,SQL
/samples/SQLPL/trigger.sql,gpt-4o-end2000,SQL,SQLPL
/samples/SRecode Template/linguist.srt,gpt-4o-end2000,Emacs,SRecode Template
/samples/SRecode Template/linguist.srt,gpt-4o-mid2000,The,SRecode Template
/samples/SSH Config/filenames/ssh-config,gpt-4o-end2000,Shell,SSH Config
/samples/SSH Config/filenames/sshconfig,gpt-4o-end2000,The,SSH Config
/samples/SSH Config/filenames/sshconfig.snip,gpt-4o-end2000,Snippet,SSH Config
/samples/SSH Config/filenames/sshd_config,gpt-4o-end2000,SSH,SSH Config
/samples/STAR/symop.star,gpt-4o-end2000,CIF,STAR
/samples/STAR/schedule.star,gpt-4o-end2000,The,STAR
/samples/STON/Dictionary.ston,gpt-4o-end2000,Wolfram,STON
/samples/STON/methodProperties.ston,gpt-4o-end2000,The,STON
/samples/STON/Array.ston,gpt-4o-end2000,Python,STON
/samples/STON/methodProperties.ston,gpt-4o-mid2000,JSON,STON
/samples/STON/Dictionary.ston,gpt-4o-mid2000,Elixir,STON
/samples/STON/ZNResponse.ston,gpt-4o-end2000,Smalltalk,STON
/samples/SWIG/gauss.i,gpt-4o-end2000,The,SWIG
/samples/SWIG/CGAL_AABB_tree.i,gpt-4o-end2000,C++,SWIG
/samples/Sage/polinomios.sagews,gpt-4o-end2000,Python,Sage
/samples/SaltStack/top.sls,gpt-4o-end2000,YAML,SaltStack
/samples/Scala/build.sbt,gpt-4o-mid2000,sbt,Scala
/samples/Scala/scala,gpt-4o-mid2000,Shell,Scala
/samples/Scaml/hello.scaml,gpt-4o-end2000,Ruby,Scaml
/samples/Scaml/hello.scaml,gpt-4o-beg2000,Roff,Scaml
/samples/Scaml/hello.scaml,gpt-4o-mid2000,Haml,Scaml
/samples/Scenic/bypassing.scenic,gpt-4o-end2000,Scenario,Scenic
/samples/Scenic/driving_model.scenic,gpt-4o-end2000,Python,Scenic
/samples/Scheme/sboyer.sch,gpt-4o-mid2000,Lisp,Scheme
/samples/Scilab/scilab_script.sce,gpt-4o-end2000,MATLAB,Scilab
/samples/ShaderLab/Fog.shader,gpt-4o-end2000,HLSL,ShaderLab
/samples/Shell/settime.cgi,gpt-4o-end2000,Bash,Shell
/samples/Shell/valid-shebang.tool,gpt-4o-end2000,The,Shell
/samples/Shell/filenames/man,gpt-4o-end2000,Plan,Shell
/samples/Shell/filenames/.cshrc,gpt-4o-end2000,C,Shell
/samples/Shell/robbyrussell.zsh-theme,gpt-4o-end2000,Zsh,Shell
/samples/Shell/filenames/9fs,gpt-4o-end2000,Rc,Shell
/samples/Shell/filenames/.bash_logout,gpt-4o-end2000,Python,Shell
/samples/ShellCheck Config/filenames/.shellcheckrc,gpt-4o-end2000,Shell,ShellCheck Config
/samples/ShellSession/dollar.sh-session,gpt-4o-end2000,Shell,ShellSession
/samples/Shen/graph.shen,gpt-4o-end2000,Scheme,Shen
/samples/Simple File Verification/openbsd.sfv,gpt-4o-end2000,The,Simple File Verification
/samples/Simple File Verification/linguist.sfv,gpt-4o-end2000,Ruby,Simple File Verification
/samples/Singularity/filenames/Singularity,gpt-4o-end2000,Shell,Singularity
/samples/Slash/brainfuck.sl,gpt-4o-end2000,Ruby,Slash
/samples/Slice/testSlice01.ice,gpt-4o-end2000,IDL,Slice
/samples/Slice/Test.ice,gpt-4o-end2000,C++,Slice
/samples/Slint/slide_puzzle.slint,gpt-4o-end2000,QML,Slint
/samples/SmPL/atomic_as_refcounter.cocci,gpt-4o-end2000,Coccinelle,SmPL
/samples/SourcePawn/foo.sp,gpt-4o-mid2000,The,SourcePawn
/samples/Standard ML/RedBlackTree.fun,gpt-4o-end2000,Standard,Standard ML
/samples/Starlark/drone.star,gpt-4o-end2000,Python,Starlark
/samples/Starlark/filenames/WORKSPACE.bazel,gpt-4o-mid2000,Bazel,Starlark
/samples/Stata/include.ihlp,gpt-4o-mid2000,Roff,Stata
/samples/Stata/limits.matah,gpt-4o-mid2000,Lua,Stata
/samples/Stata/limits.matah,gpt-4o-end2000,Fortran,Stata
/samples/Stata/hello.ado,gpt-4o-end2000,Inform,Stata
/samples/Stata/include.ihlp,gpt-4o-end2000,JCL,Stata
/samples/Stata/tanh.mata,gpt-4o-mid2000,R,Stata
/samples/Stata/tanh.mata,gpt-4o-end2000,J,Stata
/samples/StringTemplate/ApiOverviewPage.st,gpt-4o-end2000,The,StringTemplate
/samples/StringTemplate/ApiOverviewPage.st,gpt-4o-mid2000,HTML,StringTemplate
/samples/Stylus/demo.styl,gpt-4o-end2000,Sass,Stylus
/samples/SubRip Text/Adding.NCL.Language.S01E01.1080p.BluRay.x264.srt,gpt-4o-mid2000,Ruby,SubRip Text
/samples/SubRip Text/Adding.NCL.Language.S01E01.1080p.BluRay.x264.srt,gpt-4o-end2000,The,SubRip Text
/samples/SugarSS/sample.sss,gpt-4o-end2000,Sass,SugarSS
/samples/Svelte/TodoMVC.svelte,gpt-4o-mid2000,JavaScript,Svelte
/samples/Sway/generic_traits.sw,gpt-4o-end2000,Rust,Sway
/samples/Sweave/knitr-minimal.Rnw,gpt-4o-end2000,LaTeX,Sweave
/samples/Swift/section-3.swift,gpt-4o-mid2000,Kotlin,Swift
/samples/Swift/section-3.swift,gpt-4o-end2000,Julia,Swift
/samples/Swift/section-17.swift,gpt-4o-end2000,JavaScript,Swift
/samples/SystemVerilog/fifo.sv,gpt-4o-end2000,Verilog,SystemVerilog
/samples/TI Program/srcgui.8xp.txt,gpt-4o-end2000,TI,TI Program
/samples/TL-Verilog/warp-v_config.tlv,gpt-4o-end2000,TL,TL-Verilog
/samples/TL-Verilog/warp-v_config.tlv,gpt-4o-mid2000,The,TL-Verilog
/samples/TLA/AsyncInterface.tla,gpt-4o-end2000,TLA+,TLA
/samples/TOML/filenames/Gopkg.lock,gpt-4o-end2000,Go,TOML
/samples/TOML/filenames/Cargo.lock,gpt-4o-end2000,Rust,TOML
/samples/TOML/filenames/uv.lock,gpt-4o-end2000,Python,TOML
/samples/TSPLIB data/att48.tsp,gpt-4o-end2000,None,TSPLIB data
/samples/TSPLIB data/dantzig42.tsp,gpt-4o-end2000,The,TSPLIB data
/samples/TSQL/storedprocedure.sql,gpt-4o-end2000,T,TSQL
/samples/TSQL/logical.sql,gpt-4o-end2000,SQL,TSQL
/samples/TSV/merged1.vcf,gpt-4o-end2000,Python,TSV
/samples/TSV/merged1.vcf,gpt-4o-beg2000,VCF,TSV
/samples/TSV/input.tsv,gpt-4o-end2000,The,TSV
/samples/TSX/import.tsx,gpt-4o-end2000,JavaScript,TSX
/samples/TSX/triple-slash-reference.tsx,gpt-4o-end2000,TypeScript,TSX
/samples/Tact/jetton.tact,gpt-4o-end2000,FunC,Tact
/samples/Tact/deployable_counter.tact,gpt-4o-end2000,Motoko,Tact
/samples/Talon/find_and_replace.talon,gpt-4o-end2000,Python,Talon
/samples/Talon/line_commands.talon,gpt-4o-end2000,The,Talon
/samples/Talon/line_commands.talon,gpt-4o-beg2000,Domain,Talon
/samples/Tcsh/regtest_nmmnest.csh,gpt-4o-end2000,C,Tcsh
/samples/TeX/verbose.bbx,gpt-4o-end2000,LaTeX,TeX
/samples/Tea/foo.tea,gpt-4o-end2000,HTML,Tea
/samples/Terraform Template/policy.tftpl,gpt-4o-end2000,HCL,Terraform Template
/samples/Terraform Template/donors.tftpl,gpt-4o-mid2000,JSON,Terraform Template
/samples/Terraform Template/donors.tftpl,gpt-4o-end2000,JavaScript,Terraform Template
/samples/Texinfo/protocol-spec.texi,gpt-4o-end2000,Ruby,Texinfo
/samples/Text/filenames/use.mask,gpt-4o-end2000,Shell,Text
/samples/Text/readme.txt,gpt-4o-mid2000,Markdown,Text
/samples/Text/filenames/delete.me,gpt-4o-beg2000,English,Text
/samples/Text/filenames/delete.me,gpt-4o-mid2000,Plain,Text
/samples/Text/filenames/README.mysql,gpt-4o-end2000,None,Text
/samples/Text/filenames/package.use.stable.mask,gpt-4o-end2000,Bash,Text
/samples/Text/min-help.ncl,gpt-4o-end2000,NCL,Text
/samples/Text/tutor.no,gpt-4o-end2000,Vim,Text
/samples/Text/filenames/COPYING.regex,gpt-4o-end2000,C,Text
/samples/Text/mac.txt,gpt-4o-end2000,JSON,Text
/samples/Text/filenames/click.me,gpt-4o-end2000,VimL,Text
/samples/Text/filenames/package.use.mask,gpt-4o-end2000,Gentoo,Text
/samples/Text/foo.txt,gpt-4o-end2000,JavaScript,Text
/samples/Text/filenames/delete.me,gpt-4o-end2000,Python,Text
/samples/Text/messages.fr,gpt-4o-end2000,The,Text
/samples/Text/filenames/package.mask,gpt-4o-end2000,Ebuild,Text
/samples/TextGrid/words.TextGrid,gpt-4o-end2000,Praat,TextGrid
/samples/TextMate Properties/filenames/.tm_properties,gpt-4o-beg2000,Shell,TextMate Properties
/samples/TextMate Properties/filenames/.tm_properties,gpt-4o-mid2000,The,TextMate Properties
/samples/TextMate Properties/filenames/.tm_properties,gpt-4o-end2000,C++,TextMate Properties
/samples/Toit/logger.toit,gpt-4o-beg2000,The,Toit
/samples/Toit/logger.toit,gpt-4o-mid2000,Unknown,Toit
/samples/Toit/chatbot.toit,gpt-4o-end2000,DSL,Toit
/samples/Toit/chatbot.toit,gpt-4o-mid2000,E,Toit
/samples/Turing/start.t,gpt-4o-end2000,Emerald,Turing
/samples/Turing/simplegame.t,gpt-4o-mid2000,Pascal,Turing
/samples/Turtle/gnd-record.ttl,gpt-4o-end2000,RDF,Turtle
/samples/Type Language/builtin.tl,gpt-4o-beg2000,The,Type Language
/samples/Type Language/scheme.tl,gpt-4o-end2000,Telegram,Type Language
/samples/Type Language/builtin.tl,gpt-4o-end2000,TL,Type Language
/samples/TypeScript/conditionParser.mts,gpt-4o-end2000,JavaScript,TypeScript
/samples/Typst/fiction.typ,gpt-4o-end2000,The,Typst
/samples/Typst/fiction.typ,gpt-4o-mid2000,DSL,Typst
/samples/Typst/letter.typ,gpt-4o-mid2000,Pollen,Typst
/samples/Unity3D Asset/Hover.anim,gpt-4o-end2000,The,Unity3D Asset
/samples/Unity3D Asset/TimeManager.asset,gpt-4o-end2000,YAML,Unity3D Asset
/samples/Unix Assembly/hello.s,gpt-4o-end2000,Assembly,Unix Assembly
/samples/Uno/Pong.uno,gpt-4o-end2000,C#,Uno
/samples/UrWeb/parse.urs,gpt-4o-end2000,Standard,UrWeb
/samples/UrWeb/iso8601.ur,gpt-4o-end2000,Ur,UrWeb
/samples/V/rune.v,gpt-4o-end2000,Go,V
/samples/VBA/frmConvert.frm,gpt-4o-end2000,Visual,VBA
/samples/VBA/specs.bas,gpt-4o-end2000,VBScript,VBA
/samples/Valve Data Format/gameinfo.vdf,gpt-4o-mid2000,Source,Valve Data Format
/samples/Valve Data Format/gameinfo.vdf,gpt-4o-beg2000,VDF,Valve Data Format
/samples/Valve Data Format/gameinfo.vdf,gpt-4o-end2000,Valve,Valve Data Format
/samples/Velocity Template Language/Mutation.updatePic.req.vtl,gpt-4o-mid2000,JSON,Velocity Template Language
/samples/Velocity Template Language/gateway-dynamo.vtl,gpt-4o-end2000,Apache,Velocity Template Language
/samples/Velocity Template Language/Mutation.updatePic.req.vtl,gpt-4o-end2000,Python,Velocity Template Language
/samples/Velocity Template Language/index.vtl,gpt-4o-mid2000,Velocity,Velocity Template Language
/samples/Vim Help File/modeline.txt,gpt-4o-end2000,VimL,Vim Help File
/samples/Vim Script/textobj-rubyblock.vba,gpt-4o-mid2000,Ruby,Vim Script
/samples/Vim Script/settings.vimrc,gpt-4o-end2000,VimL,Vim Script
/samples/Vim Snippet/vim.snippets,gpt-4o-end2000,Vim,Vim Snippet
/samples/Visual Basic .NET/VBAllInOne.vb,gpt-4o-end2000,VB,Visual Basic .NET
/samples/Visual Basic .NET/Module1.vb,gpt-4o-end2000,Visual,Visual Basic .NET
/samples/Visual Basic .NET/Index.vbhtml,gpt-4o-end2000,Razor,Visual Basic .NET
/samples/Visual Basic 6.0/modFrm.bas,gpt-4o-mid2000,VB6,Visual Basic 6.0
/samples/Visual Basic 6.0/cApplication.cls,gpt-4o-mid2000,VBA,Visual Basic 6.0
/samples/Visual Basic 6.0/Module1.bas,gpt-4o-end2000,VBScript,Visual Basic 6.0
/samples/Visual Basic 6.0/modFrm.bas,gpt-4o-end2000,Visual,Visual Basic 6.0
/samples/Volt/tesla.volt,gpt-4o-end2000,D,Volt
/samples/Vue/basic.vue,gpt-4o-end2000,HTML,Vue
/samples/Vue/pre-processors.vue,gpt-4o-end2000,Stylus,Vue
/samples/Vyper/ballot.vy,gpt-4o-mid2000,The,Vyper
/samples/Wavefront Material/dice.mtl,gpt-4o-end2000,Wavefront,Wavefront Material
/samples/Wavefront Object/ripple.obj,gpt-4o-mid2000,OBJ,Wavefront Object
/samples/Wavefront Object/random.obj,gpt-4o-end2000,NURBS,Wavefront Object
/samples/Wavefront Object/dice.obj,gpt-4o-end2000,The,Wavefront Object
/samples/Wavefront Object/shapes.obj,gpt-4o-end2000,Wavefront,Wavefront Object
/samples/Web Ontology Language/sample.owl,gpt-4o-end2000,OWL,Web Ontology Language
/samples/WebAssembly Interface Type/wasi-io.wit,gpt-4o-end2000,WIT,WebAssembly Interface Type
/samples/WebAssembly Interface Type/wasi-io.wit,gpt-4o-mid2000,Wit,WebAssembly Interface Type
/samples/WebIDL/AnimationEvent.webidl,gpt-4o-end2000,Web,WebIDL
/samples/WebVTT/Russian-Sleep-Experiment.vtt,gpt-4o-end2000,The,WebVTT
/samples/WebVTT/Godfather-Restaurant-Scene.vtt,gpt-4o-end2000,None,WebVTT
/samples/Wget Config/filenames/.wgetrc,gpt-4o-end2000,Configuration,Wget Config
/samples/Whiley/conway.whiley,gpt-4o-end2000,C++,Whiley
/samples/Whiley/conway.whiley,gpt-4o-mid2000,Wyvern,Whiley
/samples/Whiley/conway.whiley,gpt-4o-beg2000,Wasm,Whiley
/samples/Wikitext/mediawiki.mediawiki,gpt-4o-end2000,C,Wikitext
/samples/Wikitext/README.wiki,gpt-4o-end2000,The,Wikitext
/samples/Wikitext/README.wiki,gpt-4o-mid2000,Nginx,Wikitext
/samples/Win32 Message File/logmess.mc,gpt-4o-end2000,C,Win32 Message File
/samples/Win32 Message File/logmess.mc,gpt-4o-mid2000,Windows,Win32 Message File
/samples/Win32 Message File/logmess.mc,gpt-4o-beg2000,Message,Win32 Message File
/samples/Windows Registry Entries/sample.reg,gpt-4o-end2000,Windows,Windows Registry Entries
/samples/Witcher Script/npc_interaction.ws,gpt-4o-end2000,TypeScript,Witcher Script
/samples/Witcher Script/npc_interaction.ws,gpt-4o-mid2000,Haxe,Witcher Script
/samples/Witcher Script/achievement_stats.ws,gpt-4o-end2000,UnrealScript,Witcher Script
/samples/Witcher Script/achievement_stats.ws,gpt-4o-beg2000,C#,Witcher Script
/samples/Wollok/pepita.wlk,gpt-4o-end2000,Smalltalk,Wollok
/samples/Wollok/piratas.wlk,gpt-4o-beg2000,Pseudo,Wollok
/samples/World of Warcraft Addon Data/linguist.toc,gpt-4o-end2000,Lua,World of Warcraft Addon Data
/samples/World of Warcraft Addon Data/addon.toc,gpt-4o-mid2000,XML,World of Warcraft Addon Data
/samples/Wren/main.wren,gpt-4o-end2000,Haxe,Wren
/samples/X BitMap/image.xbm,gpt-4o-end2000,C,X BitMap
/samples/X Font Directory Index/filenames/fonts.alias,gpt-4o-end2000,The,X Font Directory Index
/samples/X Font Directory Index/filenames/encodings.dir,gpt-4o-end2000,Python,X Font Directory Index
/samples/X PixMap/cc-public_domain_mark_white.pm,gpt-4o-end2000,The,X PixMap
/samples/X PixMap/stick-unfocus.xpm,gpt-4o-end2000,C,X PixMap
/samples/X10/StructSpheres.x10,gpt-4o-end2000,Xtend,X10
/samples/X10/KMeansSPMD.x10,gpt-4o-end2000,Kotlin,X10
/samples/XC/main.xc,gpt-4o-end2000,Occam,XC
/samples/XC/main.xc,gpt-4o-beg2000,C,XC
/samples/XCompose/filenames/XCompose,gpt-4o-mid2000,X11,XCompose
/samples/XCompose/filenames/XCompose,gpt-4o-beg2000,The,XCompose
/samples/XML/racoon.mjml,gpt-4o-end2000,MJML,XML
/samples/XML/demo.hzp,gpt-4o-end2000,The,XML
/samples/XML/tei-odd-sample.odd,gpt-4o-beg2000,Schematron,XML
/samples/XML/csproj-sample.csproj,gpt-4o-end2000,C#,XML
/samples/XML/MainView.ux,gpt-4o-end2000,UX,XML
/samples/XML/NDepends_Example.ndproj,gpt-4o-end2000,CQLinq,XML
/samples/XML/phpunit.xml.dist,gpt-4o-end2000,PHP,XML
/samples/XML/nproj-sample.nproj,gpt-4o-end2000,Nemerle,XML
/samples/XML/chrome.natvis,gpt-4o-end2000,C++,XML
/samples/XML/fsproj-sample.fsproj,gpt-4o-end2000,F#,XML
/samples/XML/obj_control.object.gmx,gpt-4o-end2000,GML,XML
/samples/XML/xquery-tutorial.xspec,gpt-4o-end2000,XSpec,XML
/samples/XML/FXMLSample.fxml,gpt-4o-end2000,Java,XML
/samples/XML/sample.csl,gpt-4o-mid2000,CSL,XML
/samples/XML/01_top.ncl,gpt-4o-end2000,NCL,XML
/samples/XML/System.Buffers.pkgproj,gpt-4o-end2000,MSBuild,XML
/samples/XML/oasis-table.sch,gpt-4o-end2000,XSLT,XML
/samples/XML/MainView.axaml,gpt-4o-end2000,XAML,XML
/samples/XML/oasis-table.sch,gpt-4o-mid2000,XQuery,XML
