filename,tool_configuration,language,ground-truth
/samples/NWScript/act_disarmkobold.nss,llama-3-2-3b-instruct,Based,NWScript
/samples/NWScript/e3pc_spidersnest.nss,qwen-2-5-7b-instruct,C,NWScript
/samples/NWScript/act_disarmkobold.nss,qwen-2-5-7b-instruct,C++,NWScript
/samples/NWScript/illusion_spawn.nss,qwen-2-5-7b-instruct,Custom,NWScript
/samples/NWScript/act_unlockkobold.nss,llama-3-2-3b-instruct,After,NWScript
/samples/NWScript/crawler_death.nss,llama-3-2-3b-instruct,##,NWScript
/samples/NWScript/e3pc_spidersnest.nss,gpt-4o,NWN,NWScript
/samples/NWScript/act_unlockkobold.nss,qwen-2-5-7b-instruct,Script,NWScript
/samples/Nasal/damage.nas,meta-llama,Based,Nasal
/samples/Nasal/kx165tso.nas,meta-llama,Lua,Nasal
/samples/Nasal/kx165tso.nas,codestral-2508,Custom,Nasal
/samples/Nasal/damage.nas,gpt-4o-mini,D,Nasal
/samples/Nasal/damage.nas,qwen-2-5-7b-instruct,Python,Nasal
/samples/Nasal/kx165tso.nas,llama-3-2-3b-instruct,AL,Nasal
/samples/Nasal/kx165tso.nas,qwen-2-5-7b-instruct,JavaScript,Nasal
/samples/Nasal/damage.nas,llama-3-2-3b-instruct,A,Nasal
/samples/Nearley/nearley-language-bootstrapped.ne,meta-llama,PEG,Nearley
/samples/Nearley/nearley-language-bootstrapped.ne,llama-3-2-3b-instruct,The,Nearley
/samples/Nearley/nearley-language-bootstrapped.ne,qwen-2-5-7b-instruct,JavaScript,Nearley
/samples/Nemerle/hello.n,llama-3-2-3b-instruct,The,Nemerle
/samples/Nemerle/hello.n,qwen-2-5-7b-instruct,C#,Nemerle
/samples/Nemerle/hello.n,gpt-4o,F#,Nemerle
/samples/NetLinx/projector.axi,gpt-4o-mini,AMX,NetLinx
/samples/NetLinx/volume-array.axs,codestral-2508,Custom,NetLinx
/samples/NetLinx/projector.axi,qwen-2-5-7b-instruct,AmigaOS,NetLinx
/samples/NetLinx/volume-array.axs,gpt-4o,C++,NetLinx
/samples/NetLinx/volume-array.axs,meta-llama,Crestron,NetLinx
/samples/NetLinx/volume-array.axs,qwen-2-5-7b-instruct,Ada,NetLinx
/samples/NetLinx/volume-array.axs,gpt-4o-mini,Structured,NetLinx
/samples/NetLinx/projector.axi,llama-3-2-3b-instruct,A,NetLinx
/samples/NetLinx/volume-array.axs,llama-3-2-3b-instruct,The,NetLinx
/samples/NetLinx+ERB/sample.axs.erb,meta-llama,AMX,NetLinx+ERB
/samples/NetLinx+ERB/sample.axi.erb,codestral-2508,Structured,NetLinx+ERB
/samples/NetLinx+ERB/sample.axi.erb,gemini-2.5-pro,SIMPL,NetLinx+ERB
/samples/NetLinx+ERB/sample.axi.erb,gpt-4o,SIMPL+,NetLinx+ERB
/samples/NetLinx+ERB/sample.axs.erb,gpt-4o,Crestron,NetLinx+ERB
/samples/NetLinx+ERB/sample.axi.erb,llama-3-2-3b-instruct,The,NetLinx+ERB
/samples/NetLinx+ERB/sample.axi.erb,qwen-2-5-7b-instruct,Ruby,NetLinx+ERB
/samples/NetLinx+ERB/sample.axi.erb,meta-llama,Based,NetLinx+ERB
/samples/NetLogo/Life.nlogo,llama-3-2-3b-instruct,The,NetLogo
/samples/NewLisp/log-to-database.lisp,qwen-2-5-7b-instruct,Lisp,NewLisp
/samples/NewLisp/irc.lsp,qwen-2-5-7b-instruct,Scheme,NewLisp
/samples/NewLisp/queens.nl,llama-3-2-3b-instruct,The,NewLisp
/samples/NewLisp/log-to-database.lisp,llama-3-2-3b-instruct,Based,NewLisp
/samples/Nextflow/callings.nf,llama-3-2-3b-instruct,Here,Nextflow
/samples/Nextflow/rnaseq.nf,llama-3-2-3b-instruct,The,Nextflow
/samples/Nextflow/filenames/nextflow.config,llama-3-2-3b-instruct,Based,Nextflow
/samples/Nextflow/callings.nf,qwen-2-5-7b-instruct,Shell,Nextflow
/samples/Nextflow/filenames/nextflow.config,codestral-2508,HCL,Nextflow
/samples/Nextflow/rnaseq.nf,qwen-2-5-7b-instruct,Groovy,Nextflow
/samples/Nextflow/callings.nf,meta-llama,Bash,Nextflow
/samples/Nextflow/filenames/nextflow.config,qwen-2-5-7b-instruct,Terraform,Nextflow
/samples/Nginx/sample.nginx,llama-3-2-3b-instruct,The,Nginx
/samples/Nginx/filenames/nginx.conf,qwen-2-5-7b-instruct,"[""""]",Nginx
/samples/Nginx/example.com.vhost,qwen-2-5-7b-instruct,Python,Nginx
/samples/Nginx/sample.nginx,qwen-2-5-7b-instruct,Apache,Nginx
/samples/Nim/zip.nimble,claude-3-5,Nimble,Nim
/samples/Nim/main.nim,llama-3-2-3b-instruct,A,Nim
/samples/Nim/config.nims,llama-3-2-3b-instruct,The,Nim
/samples/Nim/filenames/nim.cfg,codestral-2508,C,Nim
/samples/Nim/main.nim,qwen-2-5-7b-instruct,D,Nim
/samples/Nim/nimfix.nim.cfg,llama-3-2-3b-instruct,Based,Nim
/samples/Nit/clock.nit,qwen-2-5-7b-instruct,Ruby,Nit
/samples/Nit/int_stack.nit,llama-3-2-3b-instruct,I,Nit
/samples/Nit/extern_methods.nit,llama-3-2-3b-instruct,Nim,Nit
/samples/Nit/html_page.nit,qwen-2-5-7b-instruct,Python,Nit
/samples/Nit/hello_world.nit,claude-3-5,Perl,Nit
/samples/Nit/draw_operation.nit,qwen-2-5-7b-instruct,Haxe,Nit
/samples/Nit/callback_chimpanze.nit,meta-llama,A,Nit
/samples/Nit/curl_http.nit,meta-llama,Ioke,Nit
/samples/Nit/draw_operation.nit,meta-llama,Crystal,Nit
/samples/Nit/meetup.nit,llama-3-2-3b-instruct,Based,Nit
/samples/Nit/meetup.nit,qwen-2-5-7b-instruct,JavaScript,Nit
/samples/Nit/file.nit,qwen-2-5-7b-instruct,D,Nit
/samples/Nit/circular_list.nit,qwen-2-5-7b-instruct,Java,Nit
/samples/Nit/calculator.nit,qwen-2-5-7b-instruct,Gtk+,Nit
/samples/Nit/int_stack.nit,qwen-2-5-7b-instruct,Kotlin,Nit
/samples/Nit/circular_list.nit,gpt-4o-mini,Object,Nit
/samples/Nit/callback_monkey.nit,gpt-4o-mini,C,Nit
/samples/Nit/opengles2_hello_triangle.nit,gpt-4o-mini,V,Nit
/samples/Nit/clock.nit,gpt-4o-mini,Pike,Nit
/samples/Nit/calculator.nit,meta-llama,Genie,Nit
/samples/Nit/hello_world.nit,llama-3-2-3b-instruct,ANSI,Nit
/samples/Nit/meetup.nit,claude-haiku-4-5,Lua,Nit
/samples/Nit/html_page.nit,llama-3-2-3b-instruct,The,Nit
/samples/Nit/circular_list.nit,codestral-2508,Red,Nit
/samples/Nit/draw_operation.nit,codestral-2508,Scala,Nit
/samples/Nit/int_stack.nit,codestral-2508,Ceylon,Nit
/samples/Nit/clock.nit,llama-3-2-3b-instruct,After,Nit
/samples/Nit/tmpl_composer.nit,llama-3-2-3b-instruct,TemplaTiX,Nit
/samples/Nit/opengles2_hello_triangle.nit,gpt-4o,GDScript,Nit
/samples/Nit/tmpl_composer.nit,deepseek-chat-v3-1,Nitro,Nit
/samples/Nit/calculator.nit,gpt-4o,Vala,Nit
/samples/Nix/nginx.nix,qwen-2-5-7b-instruct,bash,Nix
/samples/Noir/voting.nr,llama-3-2-3b-instruct,The,Noir
/samples/Noir/voting.nr,qwen-2-5-7b-instruct,Rust,Noir
/samples/Nu/nu,qwen-2-5-7b-instruct,NuShell,Nu
/samples/Nu/nu,claude-haiku-4-5,Nushell,Nu
/samples/Nu/nu,llama-3-2-3b-instruct,The,Nu
/samples/Nu/nu,gpt-4o-mini,Nush,Nu
/samples/Nunjucks/norris.njk,llama-3-2-3b-instruct,A,Nunjucks
/samples/Nunjucks/norris.njk,gemini-2.5-pro,HTML,Nunjucks
/samples/Nunjucks/norris.njk,gpt-4o-mini,Jinja,Nunjucks
/samples/Nunjucks/norris.njk,qwen-2-5-7b-instruct,Jinja2,Nunjucks
/samples/Nushell/release-pkg.nu,qwen-2-5-7b-instruct,PowerShell,Nushell
/samples/Nushell/this_week_in_nu.nu,qwen-2-5-7b-instruct,Python,Nushell
/samples/Nushell/this_week_in_nu.nu,claude-haiku-4-5,Nu,Nushell
/samples/Nushell/this_week_in_nu.nu,llama-3-2-3b-instruct,Based,Nushell
/samples/Nushell/release-pkg.nu,llama-3-2-3b-instruct,The,Nushell
/samples/OASv2-json/pixi.json,qwen-2-5-7b-instruct,JSON,OASv2-json
/samples/OASv2-json/pixi.json,codestral-2508,OpenAPI,OASv2-json
/samples/OASv2-json/pixi.json,meta-llama,The,OASv2-json
/samples/OASv2-json/pixi.json,llama-3-2-3b-instruct,JavaScript,OASv2-json
/samples/OASv2-yaml/sample.yaml,llama-3-2-3b-instruct,YAML,OASv2-yaml
/samples/OASv2-yaml/sample.yml,llama-3-2-3b-instruct,The,OASv2-yaml
/samples/OASv2-yaml/sample.yml,gemini-2.5-pro,Swagger,OASv2-yaml
/samples/OASv2-yaml/sample.yml,qwen-2-5-7b-instruct,Python,OASv2-yaml
/samples/OASv2-yaml/sample.yaml,codestral-2508,OpenAPI,OASv2-yaml
/samples/OASv2-yaml/sample.yaml,qwen-2-5-7b-instruct,Based,OASv2-yaml
/samples/OASv3-json/ghes-3.4.json,meta-llama,Based,OASv3-json
/samples/OASv3-json/ghes-3.4.json,llama-3-2-3b-instruct,JSON,OASv3-json
/samples/OASv3-json/ghes-3.4.json,qwen-2-5-7b-instruct,Python,OASv3-json
/samples/OASv3-yaml/ghes-3.4.yml,llama-3-2-3b-instruct,The,OASv3-yaml
/samples/OASv3-yaml/ghes-3.4.yaml,qwen-2-5-7b-instruct,This,OASv3-yaml
/samples/OASv3-yaml/ghes-3.4.yml,qwen-2-5-7b-instruct,YAML,OASv3-yaml
/samples/OASv3-yaml/ghes-3.4.yml,meta-llama,OpenAPI,OASv3-yaml
/samples/OCaml/uutf.ml,llama-3-2-3b-instruct,After,OCaml
/samples/OCaml/reload.ml,gpt-4o-mini,Assembly,OCaml
/samples/OCaml/cmdliner.ml,llama-3-2-3b-instruct,Based,OCaml
/samples/OCaml/date.ml,llama-3-2-3b-instruct,Here,OCaml
/samples/OCaml/map.ml,llama-3-2-3b-instruct,The,OCaml
/samples/Oberon/beNull.ob2,qwen-2-5-7b-instruct,Skipping file due to encoding error: /samples/Oberon/beNull.ob2,Oberon
/samples/Object Data Instance Notation/openehr_ehr_1.0.3.bmm.odin,gpt-4o-mini,The,Object Data Instance Notation
/samples/Object Data Instance Notation/openehr_ehr_1.0.3.bmm.odin,meta-llama,Lua,Object Data Instance Notation
/samples/Object Data Instance Notation/openehr_ehr_1.0.3.bmm.odin,claude-haiku-4-5,ADL,Object Data Instance Notation
/samples/Object Data Instance Notation/openehr_ehr_1.0.3.bmm.odin,deepseek-chat-v3-1,BMM,Object Data Instance Notation
/samples/Object Data Instance Notation/openehr_ehr_1.0.3.bmm.odin,codestral-2508,openEHR,Object Data Instance Notation
/samples/Object Data Instance Notation/openehr_ehr_1.0.3.bmm.odin,qwen-2-5-7b-instruct,None,Object Data Instance Notation
/samples/Object Data Instance Notation/openehr_ehr_1.0.3.bmm.odin,gemini-2.5-pro,Archetype,Object Data Instance Notation
/samples/Object Data Instance Notation/openehr_ehr_1.0.3.bmm.odin,llama-3-2-3b-instruct,After,Object Data Instance Notation
/samples/Object Data Instance Notation/openehr_ehr_1.0.3.bmm.odin,claude-3-5,ODIN,Object Data Instance Notation
/samples/ObjectScript/Sample.Person.cls,gpt-4o-mini,InterSystems,ObjectScript
/samples/ObjectScript/Sample.Person.cls,qwen-2-5-7b-instruct,Cach,ObjectScript
/samples/Objective-C/ASIHTTPRequest.m,llama-3-2-3b-instruct,Here,Objective-C
/samples/Objective-C/SBJsonParser.h,qwen-2-5-7b-instruct,Objective,Objective-C
/samples/Objective-C/cocoa_monitor.m,qwen-2-5-7b-instruct,C,Objective-C
/samples/Objective-C/cocoa_monitor.m,llama-3-2-3b-instruct,Based,Objective-C
/samples/Objective-C/JSONKit.h,llama-3-2-3b-instruct,The,Objective-C
/samples/Objective-C/FooAppDelegate.h,llama-3-2-3b-instruct,C++,Objective-C
/samples/Objective-C++/EventHandlerMac.mm,gemini-2.5-pro,C++,Objective-C++
/samples/Objective-C++/objsql.mm,qwen-2-5-7b-instruct,Objective,Objective-C++
/samples/Objective-C++/EventHandlerMac.mm,llama-3-2-3b-instruct,After,Objective-C++
/samples/Objective-C++/objsql.mm,llama-3-2-3b-instruct,The,Objective-C++
/samples/Objective-J/iTunesLayout.j,qwen-2-5-7b-instruct,Objective,Objective-J
/samples/Objective-J/AppController.j,llama-3-2-3b-instruct,A,Objective-J
/samples/Odin/sample.odin,gpt-4o-mini,Nim,Odin
/samples/Odin/sample.odin,qwen-2-5-7b-instruct,Rust,Odin
/samples/Odin/sample.odin,llama-3-2-3b-instruct,After,Odin
/samples/Odin/sample.odin,meta-llama,The,Odin
/samples/Omgrofl/hello.omgrofl,gpt-4o,LOLCode,Omgrofl
/samples/Omgrofl/hello.omgrofl,gpt-4o-mini,Pseudocode,Omgrofl
/samples/Omgrofl/hello.omgrofl,qwen-2-5-7b-instruct,"[""""]",Omgrofl
/samples/Omgrofl/hello.omgrofl,llama-3-2-3b-instruct,Perl,Omgrofl
/samples/Omgrofl/hello.omgrofl,claude-haiku-4-5,LOLCODE,Omgrofl
/samples/Omgrofl/hello.omgrofl,codestral-2508,The,Omgrofl
/samples/Opa/hello_syntax2.opa,codestral-2508,Open,Opa
/samples/Opa/hello_syntax1.opa,llama-3-2-3b-instruct,The,Opa
/samples/Opa/hello_syntax2.opa,qwen-2-5-7b-instruct,OCaml,Opa
/samples/Opal/DeepakChopra.opal,qwen-2-5-7b-instruct,Ruby,Opal
/samples/Opal/DeepakChopra.opal,llama-3-2-3b-instruct,The,Opal
/samples/Opal/DeepakChopra.opal,meta-llama,JavaScript,Opal
/samples/Open Policy Agent/kubernetes_admission.rego,gpt-4o-mini,Rego,Open Policy Agent
/samples/Open Policy Agent/kubernetes_admission.rego,deepseek-chat-v3-1,"{'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'deepseek/deepseek-chat-v3.1 is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'GMICloud'}}, 'user_id': 'user_2ywjrLszbgj1SGmt3xI9FRMZvaY'}",Open Policy Agent
/samples/Open Policy Agent/kubernetes_admission.rego,qwen-2-5-7b-instruct,Go,Open Policy Agent
/samples/Open Policy Agent/ssh.rego,qwen-2-5-7b-instruct,Python,Open Policy Agent
/samples/Open Policy Agent/httpapi.rego,qwen-2-5-7b-instruct,Rust,Open Policy Agent
/samples/Open Policy Agent/httpapi.rego,llama-3-2-3b-instruct,Unknown,Open Policy Agent
/samples/Open Policy Agent/kafka.rego,llama-3-2-3b-instruct,The,Open Policy Agent
/samples/Open Policy Agent/ssh.rego,meta-llama,Rgo,Open Policy Agent
/samples/Open Policy Agent/httpapi.rego,codestral-2508,OPA,Open Policy Agent
/samples/Open Policy Agent/ssh.rego,llama-3-2-3b-instruct,Based,Open Policy Agent
/samples/OpenCL/fft.cl,qwen-2-5-7b-instruct,C++,OpenCL
/samples/OpenCL/fft.cl,gpt-4o-mini,C,OpenCL
/samples/OpenCL/sample.cl,llama-3-2-3b-instruct,The,OpenCL
/samples/OpenEdge ABL/Util.cls,deepseek-chat-v3-1,OpenEdge,OpenEdge ABL
/samples/OpenEdge ABL/Util.cls,qwen-2-5-7b-instruct,Progress,OpenEdge ABL
/samples/OpenEdge ABL/test-win.w,llama-3-2-3b-instruct,Based,OpenEdge ABL
/samples/OpenEdge ABL/SocketReader.p,llama-3-2-3b-instruct,Here,OpenEdge ABL
/samples/OpenEdge ABL/SendEmailAlgorithm.cls,qwen-2-5-7b-instruct,Java,OpenEdge ABL
/samples/OpenEdge ABL/test-win.w,qwen-2-5-7b-instruct,COBOL,OpenEdge ABL
/samples/OpenEdge ABL/openedge.p,qwen-2-5-7b-instruct,The,OpenEdge ABL
/samples/OpenEdge ABL/openedge.p,meta-llama,Assembly,OpenEdge ABL
/samples/OpenEdge ABL/openedge.p,gemini-2.5-pro,ABAP,OpenEdge ABL
/samples/OpenEdge ABL/openedge.p,llama-3-2-3b-instruct,Bash,OpenEdge ABL
/samples/OpenEdge ABL/openedge.p,deepseek-chat-v3-1,Cobol,OpenEdge ABL
/samples/OpenQASM/half_adder.qasm,meta-llama,Q#,OpenQASM
/samples/OpenQASM/half_adder.qasm,llama-3-2-3b-instruct,The,OpenQASM
/samples/OpenQASM/half_adder.qasm,qwen-2-5-7b-instruct,Circuit,OpenQASM
/samples/OpenRC runscript/acpid,gpt-4o-mini,Shell,OpenRC runscript
/samples/OpenRC runscript/acpid,llama-3-2-3b-instruct,Bash,OpenRC runscript
/samples/OpenRC runscript/acpid,qwen-2-5-7b-instruct,bash,OpenRC runscript
/samples/OpenSCAD/not_simple.scad,llama-3-2-3b-instruct,The,OpenSCAD
/samples/OpenStep Property List/TypewriterInfo.plist,claude-3-5,GNUstep,OpenStep Property List
/samples/OpenStep Property List/TypewriterInfo.plist,qwen-2-5-7b-instruct,Objective,OpenStep Property List
/samples/OpenStep Property List/weathericons-regular.glyphs,codestral-2508,TrueType,OpenStep Property List
/samples/OpenStep Property List/weathericons-regular.glyphs,gemini-2.5-pro,Glyphs,OpenStep Property List
/samples/OpenStep Property List/weathericons-regular.glyphs,claude-haiku-4-5,UFO,OpenStep Property List
/samples/OpenStep Property List/TypewriterInfo.plist,claude-haiku-4-5,Property,OpenStep Property List
/samples/OpenStep Property List/weathericons-regular.glyphs,qwen-2-5-7b-instruct,Based,OpenStep Property List
/samples/OpenStep Property List/TypewriterInfo.plist,llama-3-2-3b-instruct,The,OpenStep Property List
/samples/Option List/filenames/.rspec,llama-3-2-3b-instruct,A,Option List
/samples/Option List/filenames/.yardopts,qwen-2-5-7b-instruct,Ruby,Option List
/samples/Option List/filenames/ackrc,qwen-2-5-7b-instruct,Python,Option List
/samples/Option List/filenames/mocha.opts,qwen-2-5-7b-instruct,Based,Option List
/samples/Option List/filenames/.ackrc,codestral-2508,Plain,Option List
/samples/Option List/filenames/.ackrc,deepseek-chat-v3-1,Ripgrep,Option List
/samples/Option List/filenames/.rspec,qwen-2-5-7b-instruct,The,Option List
/samples/Option List/filenames/ackrc,codestral-2508,ack,Option List
/samples/Option List/filenames/.ackrc,gpt-4o-mini,Markdown,Option List
/samples/Option List/filenames/ackrc,gpt-4o-mini,Shell,Option List
/samples/Option List/filenames/mocha.opts,gpt-4o-mini,JavaScript,Option List
/samples/Option List/filenames/.ackrc,qwen-2-5-7b-instruct,This,Option List
/samples/Option List/filenames/mocha.opts,llama-3-2-3b-instruct,Default,Option List
/samples/Option List/filenames/.rspec,deepseek-chat-v3-1,Lua,Option List
/samples/Option List/filenames/ackrc,meta-llama,Perl,Option List
/samples/Option List/filenames/mocha.opts,claude-haiku-4-5,Mocha,Option List
/samples/Option List/filenames/ackrc,claude-haiku-4-5,Ack,Option List
/samples/Option List/filenames/.yardopts,claude-haiku-4-5,YARD,Option List
/samples/Option List/filenames/.ackrc,claude-haiku-4-5,Configuration,Option List
/samples/Option List/filenames/ackrc,gemini-2.5-pro,ackrc,Option List
/samples/Option List/filenames/.ackrc,gemini-2.5-pro,INI,Option List
/samples/Org/org.org,llama-3-2-3b-instruct,The,Org
/samples/Org/org.org,qwen-2-5-7b-instruct,Ruby,Org
/samples/Ox/particle.oxo,gemini-2.5-pro,Oxl,Ox
/samples/Ox/ParallelObjective.ox,llama-3-2-3b-instruct,After,Ox
/samples/Ox/particle.oxo,gpt-4o-mini,MATLAB,Ox
/samples/Ox/IJCEmet2009.oxh,meta-llama,The,Ox
/samples/Ox/ParallelObjective.ox,meta-llama,Based,Ox
/samples/Ox/particle.oxo,llama-3-2-3b-instruct,A,Ox
/samples/Ox/IJCEmet2009.oxh,qwen-2-5-7b-instruct,C++,Ox
/samples/Oxygene/Loops.oxygene,deepseek-chat-v3-1,XML,Oxygene
/samples/Oxygene/Loops.oxygene,llama-3-2-3b-instruct,The,Oxygene
/samples/Oxygene/Loops.oxygene,gpt-4o-mini,C#,Oxygene
/samples/Oxygene/Loops.oxygene,codestral-2508,Pascal,Oxygene
/samples/Oz/example.oz,meta-llama,The,Oz
/samples/P4/l2.p4,qwen-2-5-7b-instruct,C,P4
/samples/P4/l2.p4,llama-3-2-3b-instruct,Rust,P4
/samples/P4/mirror_acl.p4,qwen-2-5-7b-instruct,C++,P4
/samples/P4/mirror_acl.p4,llama-3-2-3b-instruct,The,P4
/samples/PDDL/domain_testproblem.pddl,qwen-2-5-7b-instruct,The,PDDL
/samples/PDDL/pathfinding.pddl,qwen-2-5-7b-instruct,Scheme,PDDL
/samples/PDDL/problem_4d_5p.pddl,qwen-2-5-7b-instruct,Python,PDDL
/samples/PDDL/pathfinding.pddl,llama-3-2-3b-instruct,Common,PDDL
/samples/PDDL/problem_4d_5p.pddl,llama-3-2-3b-instruct,A,PDDL
/samples/PDDL/domain_testproblem.pddl,llama-3-2-3b-instruct,Based,PDDL
/samples/PDDL/pathfinding.pddl,meta-llama,Lisp,PDDL
/samples/PEG.js/rfc5988.pegjs,gpt-4o-mini,PEG,PEG.js
/samples/PEG.js/abnfp.peggy,llama-3-2-3b-instruct,PHP,PEG.js
/samples/PEG.js/abnfp.peggy,gemini-2.5-pro,Peggy,PEG.js
/samples/PEG.js/abnfp.peggy,qwen-2-5-7b-instruct,JavaScript,PEG.js
/samples/PEG.js/rfc5988.pegjs,llama-3-2-3b-instruct,Based,PEG.js
/samples/PHP/prefix.fcgi,llama-3-2-3b-instruct,var,PHP
/samples/PHP/ProtobufGenerated.php,llama-3-2-3b-instruct,The,PHP
/samples/PHP/Controller.php,llama-3-2-3b-instruct,Here,PHP
/samples/PLSQL/videodb.ddl,gpt-4o-mini,SQL,PLSQL
/samples/PLSQL/packagebody.pkb,qwen-2-5-7b-instruct,PL,PLSQL
/samples/PLSQL/packagebody.pkb,llama-3-2-3b-instruct,The,PLSQL
/samples/PLSQL/prime#.plsql,llama-3-2-3b-instruct,Ada,PLSQL
/samples/PLpgSQL/plpgsql_lint-8.4.sql,deepseek-chat-v3-1,PostgreSQL,PLpgSQL
/samples/PLpgSQL/useraccount.pgsql,llama-3-2-3b-instruct,Here,PLpgSQL
/samples/PLpgSQL/plpgsql_lint-8.4.sql,llama-3-2-3b-instruct,The,PLpgSQL
/samples/PLpgSQL/plpgsql_lint-8.4.sql,gpt-4o-mini,SQL,PLpgSQL
/samples/PLpgSQL/plpgsql_lint-8.4.sql,qwen-2-5-7b-instruct,PL,PLpgSQL
/samples/POV-Ray SDL/building.inc,gpt-4o-mini,Povray,POV-Ray SDL
/samples/POV-Ray SDL/cloth.inc,gpt-4o-mini,Custom,POV-Ray SDL
/samples/POV-Ray SDL/cloth.inc,claude-3-5,Unknown,POV-Ray SDL
/samples/POV-Ray SDL/water.inc,qwen-2-5-7b-instruct,C++,POV-Ray SDL
/samples/POV-Ray SDL/terrain.inc,qwen-2-5-7b-instruct,POV,POV-Ray SDL
/samples/POV-Ray SDL/gamma_showcase.pov,qwen-2-5-7b-instruct,Julia,POV-Ray SDL
/samples/POV-Ray SDL/table.inc,qwen-2-5-7b-instruct,Python,POV-Ray SDL
/samples/POV-Ray SDL/cloth.inc,qwen-2-5-7b-instruct,The,POV-Ray SDL
/samples/POV-Ray SDL/table.inc,gpt-4o-mini,Pov,POV-Ray SDL
/samples/POV-Ray SDL/balcony.pov,qwen-2-5-7b-instruct,POVRay,POV-Ray SDL
/samples/POV-Ray SDL/terrain.inc,codestral-2508,Persistence,POV-Ray SDL
/samples/POV-Ray SDL/table_cloth.inc,llama-3-2-3b-instruct,Houdini,POV-Ray SDL
/samples/POV-Ray SDL/cloth.inc,deepseek-chat-v3-1,G,POV-Ray SDL
/samples/POV-Ray SDL/sky.inc,llama-3-2-3b-instruct,Blade,POV-Ray SDL
/samples/POV-Ray SDL/balcony.pov,llama-3-2-3b-instruct,Lingo,POV-Ray SDL
/samples/POV-Ray SDL/chair.inc,llama-3-2-3b-instruct,Based,POV-Ray SDL
/samples/POV-Ray SDL/terrain.inc,llama-3-2-3b-instruct,A,POV-Ray SDL
/samples/POV-Ray SDL/gamma_showcase.pov,llama-3-2-3b-instruct,After,POV-Ray SDL
/samples/Pact/coin.pact,qwen-2-5-7b-instruct,Clojure,Pact
/samples/Pact/fungible-v1.pact,qwen-2-5-7b-instruct,Lisp,Pact
/samples/Pact/fungible-v1.pact,meta-llama,Katio,Pact
/samples/Pact/fungible-v1.pact,llama-3-2-3b-instruct,After,Pact
/samples/Pact/coin.pact,llama-3-2-3b-instruct,The,Pact
/samples/Pact/coin.pact,codestral-2508,Domain,Pact
/samples/Pact/coin.pact,meta-llama,Move,Pact
/samples/Pan/resources.pan,gpt-4o-mini,OpenNebula,Pan
/samples/Pan/nodes_properties.pan,gpt-4o-mini,HCL,Pan
/samples/Pan/onevm.pan,gpt-4o-mini,Quattor,Pan
/samples/Pan/libvirt.pan,gpt-4o-mini,Nix,Pan
/samples/Pan/nodes_properties.pan,meta-llama,Ansible,Pan
/samples/Pan/cluster-A.pan,gpt-4o-mini,Nagios,Pan
/samples/Pan/types.pan,claude-haiku-4-5,Sieve,Pan
/samples/Pan/osd-fetch.pan,llama-3-2-3b-instruct,A,Pan
/samples/Pan/databases.pan,meta-llama,CFEngine,Pan
/samples/Pan/simple.pan,meta-llama,NCF,Pan
/samples/Pan/nodes_properties.pan,llama-3-2-3b-instruct,C++,Pan
/samples/Pan/libvirt.pan,llama-3-2-3b-instruct,Based,Pan
/samples/Pan/simple.pan,llama-3-2-3b-instruct,After,Pan
/samples/Pan/types.pan,gemini-2.5-pro,Bro,Pan
/samples/Pan/ceph-raid.pan,deepseek-chat-v3-1,NGL,Pan
/samples/Pan/types.pan,deepseek-chat-v3-1,JavaScript,Pan
/samples/Pan/libvirt.pan,deepseek-chat-v3-1,CDL,Pan
/samples/Pan/osd-fetch.pan,meta-llama,NCBI,Pan
/samples/Pan/infernalis.pan,qwen-2-5-7b-instruct,TCL,Pan
/samples/Pan/pakiti.pan,qwen-2-5-7b-instruct,Python,Pan
/samples/Pan/libvirt.pan,qwen-2-5-7b-instruct,YAML,Pan
/samples/Pan/simple.pan,qwen-2-5-7b-instruct,Lua,Pan
/samples/Pan/types.pan,codestral-2508,R,Pan
/samples/Pan/mysql.pan,gpt-4o,NixOS,Pan
/samples/Pan/purge_fqan_accounts.pan,codestral-2508,NCM,Pan
/samples/Pan/unit.pan,codestral-2508,LDIF,Pan
/samples/Pan/cluster-A.pan,qwen-2-5-7b-instruct,Configuration,Pan
/samples/Pan/link.pan,qwen-2-5-7b-instruct,Not,Pan
/samples/Pan/functions.pan,qwen-2-5-7b-instruct,Tcl,Pan
/samples/Pan/mysql.pan,qwen-2-5-7b-instruct,This,Pan
/samples/Pan/ceph-raid.pan,qwen-2-5-7b-instruct,The,Pan
/samples/Pan/types.pan,qwen-2-5-7b-instruct,Perl,Pan
/samples/Pan/databases.pan,codestral-2508,Custom,Pan
/samples/Pan/types.pan,gpt-4o,PHP,Pan
/samples/Pan/onevm.pan,qwen-2-5-7b-instruct,Puppet,Pan
/samples/Pan/test.pan,gpt-4o-mini,Ruby,Pan
/samples/Pan/osd-fetch.pan,qwen-2-5-7b-instruct,Jinja2,Pan
/samples/Pan/purge_fqan_accounts.pan,qwen-2-5-7b-instruct,Shell,Pan
/samples/Pan/mysql.pan,codestral-2508,CFEngine3,Pan
/samples/Papyrus/vMFX_FXPlugin.psc,codestral-2508,UnrealScript,Papyrus
